Row ID,Order ID,Order Date,Product ID,Sales,Customer ID,Customer Name,Region,Category
1009,US-2017-106705,12/26/17,OFF-PA-10001509,44.75,PO-18850,Patrick O'Brill,Central,Office Supplies
1010,CA-2017-135034,08/01/17,TEC-PH-10003931,95.984,AT-10735,Annie Thurman,Central,Technology
1011,CA-2014-158540,11/24/14,FUR-FU-10001602,151.72,VG-21790,Vivek Gonzalez,West,Furniture
1012,CA-2017-118437,06/17/17,FUR-FU-10004848,155.25,PF-19165,Philip Fox,West,Furniture
1013,CA-2017-118437,06/17/17,OFF-ST-10003722,14.03,PF-19165,Philip Fox,West,Office Supplies
1014,US-2015-126214,12/21/15,FUR-TA-10003748,1618.37,JS-15880,John Stevenson,West,Furniture
1015,US-2015-126214,12/21/15,TEC-AC-10003198,99.6,JS-15880,John Stevenson,West,Technology
1016,CA-2015-133025,09/17/15,OFF-PA-10004100,32.4,MO-17800,Meg O'Connel,West,Office Supplies
1017,CA-2015-108665,07/06/15,FUR-FU-10002191,13.96,KM-16225,Kalyca Meade,East,Furniture
1018,CA-2015-108665,07/06/15,FUR-FU-10000965,155.82,KM-16225,Kalyca Meade,East,Furniture
1019,CA-2015-108665,07/06/15,TEC-PH-10004188,124.95,KM-16225,Kalyca Meade,East,Technology
1020,CA-2015-108665,07/06/15,OFF-ST-10001526,601.65,KM-16225,Kalyca Meade,East,Office Supplies
1021,CA-2015-124450,04/27/15,OFF-AR-10001166,22.74,GT-14710,Greg Tran,East,Office Supplies
1022,CA-2015-124450,04/27/15,FUR-CH-10000309,1267.53,GT-14710,Greg Tran,East,Furniture
1023,CA-2015-124450,04/27/15,TEC-MA-10004212,1379.92,GT-14710,Greg Tran,East,Technology
1024,CA-2015-167269,06/16/15,OFF-EN-10003072,6.208,PB-19150,Philip Brown,East,Office Supplies
1025,CA-2017-106964,12/17/17,OFF-BI-10000320,11.808,HR-14770,Hallie Redmond,West,Office Supplies
1026,CA-2016-126529,01/11/16,OFF-PA-10001166,15.552,DE-13255,Deanra Eno,East,Office Supplies
1027,CA-2016-126529,01/11/16,OFF-PA-10003656,63.312,DE-13255,Deanra Eno,East,Office Supplies
1028,CA-2016-126529,01/11/16,TEC-PH-10000148,15.588,DE-13255,Deanra Eno,East,Technology
1029,CA-2014-163552,07/11/14,OFF-PA-10000474,177.2,LA-16780,Laura Armstrong,East,Office Supplies
1030,CA-2014-163552,07/11/14,TEC-PH-10003885,197.97,LA-16780,Laura Armstrong,East,Technology
1031,CA-2014-163552,07/11/14,FUR-CH-10003379,854.94,LA-16780,Laura Armstrong,East,Furniture
1032,CA-2014-163552,07/11/14,FUR-FU-10000629,124.11,LA-16780,Laura Armstrong,East,Furniture
1033,CA-2014-163552,07/11/14,OFF-LA-10001175,14.4,LA-16780,Laura Armstrong,East,Office Supplies
1034,CA-2016-109820,11/20/16,OFF-PA-10000955,15.696,AG-10390,Allen Goldenen,East,Office Supplies
1035,CA-2016-109820,11/20/16,OFF-BI-10003460,2.628,AG-10390,Allen Goldenen,East,Office Supplies
1036,CA-2016-109820,11/20/16,OFF-BI-10000474,14.427,AG-10390,Allen Goldenen,East,Office Supplies
1037,CA-2016-113061,04/22/16,FUR-FU-10003975,86.62,EL-13735,Ed Ludwig,Central,Furniture
1038,CA-2015-127418,06/13/15,OFF-BI-10003707,36.624,JJ-15445,Jennifer Jackson,West,Office Supplies
1039,CA-2017-121818,11/20/17,OFF-AR-10000203,23.968,JH-15430,Jennifer Halladay,South,Office Supplies
1040,CA-2017-121818,11/20/17,OFF-AR-10004790,28.728,JH-15430,Jennifer Halladay,South,Office Supplies
1041,CA-2016-127670,03/20/16,FUR-TA-10001095,697.16,RD-19660,Robert Dilbeck,Central,Furniture
1042,CA-2016-102981,09/06/16,TEC-AC-10004761,31.86,MO-17500,Mary O'Rourke,East,Technology
1043,CA-2016-102981,09/06/16,FUR-BO-10001811,722.352,MO-17500,Mary O'Rourke,East,Furniture
1044,CA-2017-115651,07/09/17,OFF-AR-10001130,8.84,NS-18640,Noel Staavos,Central,Office Supplies
1045,CA-2017-115651,07/09/17,OFF-AP-10000055,58.464,NS-18640,Noel Staavos,Central,Office Supplies
1046,CA-2017-152702,10/12/17,FUR-CH-10002304,254.604,SN-20710,Steve Nguyen,Central,Furniture
1047,CA-2016-169103,03/08/16,TEC-PH-10001530,1363.96,ZC-21910,Zuschuss Carroll,South,Technology
1048,CA-2016-169103,03/08/16,FUR-FU-10004006,102.36,ZC-21910,Zuschuss Carroll,South,Furniture
1049,CA-2014-139192,05/27/14,TEC-PH-10000486,1113.504,LC-16885,Lena Creighton,West,Technology
1050,CA-2014-139192,05/27/14,TEC-AC-10001606,99.99,LC-16885,Lena Creighton,West,Technology
1051,US-2015-153500,07/03/15,FUR-FU-10000293,168.464,DG-13300,Deirdre Greer,East,Furniture
1052,US-2015-153500,07/03/15,OFF-PA-10001307,6.72,DG-13300,Deirdre Greer,East,Office Supplies
1053,US-2015-153500,07/03/15,FUR-FU-10004460,282.888,DG-13300,Deirdre Greer,East,Furniture
1054,CA-2015-110667,04/04/15,OFF-AR-10000716,11.16,NF-18595,Nicole Fjeld,East,Office Supplies
1055,CA-2015-110667,04/04/15,FUR-FU-10004622,108.4,NF-18595,Nicole Fjeld,East,Furniture
1056,CA-2015-110667,04/04/15,OFF-BI-10002735,82.344,NF-18595,Nicole Fjeld,East,Office Supplies
1057,CA-2015-110667,04/04/15,OFF-BI-10003529,9.088,NF-18595,Nicole Fjeld,East,Office Supplies
1058,CA-2017-167150,12/10/17,OFF-BI-10001097,19.936,BP-11185,Ben Peterman,West,Office Supplies
1059,CA-2017-167150,12/10/17,OFF-BI-10001597,65.568,BP-11185,Ben Peterman,West,Office Supplies
1060,CA-2016-105284,11/24/16,OFF-FA-10001754,4.416,MG-17650,Matthew Grinstein,East,Office Supplies
1061,US-2015-125374,03/23/15,FUR-CH-10003396,107.772,JD-16060,Julia Dunbar,Central,Furniture
1062,CA-2015-161263,04/16/15,OFF-AP-10002350,45.216,TS-21160,Theresa Swint,East,Office Supplies
1063,CA-2015-161263,04/16/15,OFF-FA-10004838,10.416,TS-21160,Theresa Swint,East,Office Supplies
1064,CA-2015-161263,04/16/15,OFF-AR-10004757,7.872,TS-21160,Theresa Swint,East,Office Supplies
1065,CA-2015-161263,04/16/15,TEC-PH-10002115,118.782,TS-21160,Theresa Swint,East,Technology
1066,CA-2015-161263,04/16/15,OFF-FA-10003059,1.448,TS-21160,Theresa Swint,East,Office Supplies
1067,CA-2015-161263,04/16/15,OFF-BI-10004330,55.47,TS-21160,Theresa Swint,East,Office Supplies
1068,CA-2016-157686,10/01/16,FUR-CH-10001146,194.848,BD-11620,Brian DeCherney,West,Furniture
1069,US-2017-139955,09/28/17,OFF-SU-10001935,1.744,CM-12160,Charles McCrossin,Central,Office Supplies
1070,US-2015-150161,07/25/15,OFF-BI-10001524,25.176,RB-19795,Ross Baird,East,Office Supplies
1071,CA-2015-144652,11/20/15,OFF-AR-10003732,19.46,SN-20560,Skye Norling,West,Office Supplies
1072,CA-2016-152814,04/28/16,OFF-PA-10001970,29.472,EH-14005,Erica Hernandez,West,Office Supplies
1073,CA-2017-106943,11/14/17,OFF-BI-10003669,8.64,FO-14305,Frank Olsen,East,Office Supplies
1074,CA-2016-134348,11/12/16,OFF-BI-10003727,6.27,MS-17710,Maurice Satty,West,Office Supplies
1075,CA-2016-134348,11/12/16,OFF-BI-10004967,4.368,MS-17710,Maurice Satty,West,Office Supplies
1076,CA-2016-134348,11/12/16,TEC-AC-10003447,31.984,MS-17710,Maurice Satty,West,Technology
1077,CA-2016-161781,09/29/16,OFF-AR-10000255,40.88,CC-12100,Chad Cunningham,Central,Office Supplies
1078,CA-2017-132521,09/23/17,OFF-AP-10002191,119.96,DW-13540,Don Weiss,West,Office Supplies
1079,CA-2017-132521,09/23/17,OFF-ST-10001325,31.44,DW-13540,Don Weiss,West,Office Supplies
1080,CA-2017-132521,09/23/17,OFF-BI-10000404,6.88,DW-13540,Don Weiss,West,Office Supplies
1081,CA-2015-110016,11/29/15,OFF-PA-10000349,19.92,BT-11395,Bill Tyler,Central,Office Supplies
1082,CA-2015-110016,11/29/15,FUR-CH-10002880,1106.91,BT-11395,Bill Tyler,Central,Furniture
1083,US-2016-143819,03/01/16,FUR-TA-10001095,836.592,KD-16270,Karen Daniels,East,Furniture
1084,US-2016-143819,03/01/16,OFF-PA-10003127,26.38,KD-16270,Karen Daniels,East,Office Supplies
1085,US-2016-143819,03/01/16,OFF-ST-10003208,362.92,KD-16270,Karen Daniels,East,Office Supplies
1086,US-2016-143819,03/01/16,TEC-MA-10003979,4899.93,KD-16270,Karen Daniels,East,Technology
1087,CA-2016-167584,08/12/16,OFF-PA-10000029,6.48,LC-16870,Lena Cacioppo,Central,Office Supplies
1088,CA-2016-166163,08/15/16,TEC-PH-10004896,71.976,CY-12745,Craig Yedwab,West,Technology
1089,CA-2016-166163,08/15/16,OFF-LA-10000452,3.15,CY-12745,Craig Yedwab,West,Office Supplies
1090,CA-2017-158407,06/04/17,FUR-FU-10001967,31.984,LW-16990,Lindsay Williams,South,Furniture
1091,CA-2017-158407,06/04/17,TEC-PH-10001819,71.984,LW-16990,Lindsay Williams,South,Technology
1092,CA-2015-143490,12/06/15,OFF-AR-10002952,120.15,NP-18325,Naresj Patel,West,Office Supplies
1093,CA-2015-143490,12/06/15,TEC-PH-10000576,219.184,NP-18325,Naresj Patel,West,Technology
1094,CA-2015-165085,12/27/15,OFF-PA-10000605,28.9,BT-11485,Brad Thomas,East,Office Supplies
1095,CA-2015-165085,12/27/15,OFF-AP-10002518,355.96,BT-11485,Brad Thomas,East,Office Supplies
1096,CA-2017-160423,01/21/17,OFF-ST-10004340,348.208,PS-19045,Penelope Sewall,South,Office Supplies
1097,CA-2017-160423,01/21/17,OFF-BI-10004001,35.784,PS-19045,Penelope Sewall,South,Office Supplies
1098,CA-2014-159338,06/25/14,FUR-TA-10004147,447.84,NS-18640,Noel Staavos,West,Furniture
1099,CA-2016-107216,06/14/16,OFF-AR-10001545,7.04,PV-18985,Paul Van Hugh,West,Office Supplies
1100,CA-2016-107216,06/14/16,FUR-FU-10000206,8.73,PV-18985,Paul Van Hugh,West,Furniture
1101,CA-2016-107216,06/14/16,TEC-AC-10001013,29.29,PV-18985,Paul Van Hugh,West,Technology
1102,CA-2016-107216,06/14/16,OFF-AR-10002255,8.64,PV-18985,Paul Van Hugh,West,Office Supplies
1103,US-2017-145863,04/21/17,OFF-BI-10004140,2.694,RP-19390,Resi Pölking,Central,Office Supplies
1104,US-2017-145863,04/21/17,OFF-BI-10002049,2.934,RP-19390,Resi Pölking,Central,Office Supplies
1105,CA-2016-112340,10/21/16,OFF-PA-10001892,22.92,NM-18520,Neoma Murray,West,Office Supplies
1106,US-2016-110156,11/19/16,OFF-ST-10000642,100.704,EH-13945,Eric Hoffmann,Central,Office Supplies
1107,US-2016-110156,11/19/16,FUR-FU-10000206,2.328,EH-13945,Eric Hoffmann,Central,Furniture
1108,US-2016-110156,11/19/16,OFF-BI-10003676,10.78,EH-13945,Eric Hoffmann,Central,Office Supplies
1109,US-2016-110156,11/19/16,OFF-FA-10003495,58.368,EH-13945,Eric Hoffmann,Central,Office Supplies
1110,US-2016-110156,11/19/16,OFF-EN-10003798,40.968,EH-13945,Eric Hoffmann,Central,Office Supplies
1111,US-2016-110156,11/19/16,TEC-PH-10003589,71.96,EH-13945,Eric Hoffmann,Central,Technology
1112,US-2016-110156,11/19/16,OFF-PA-10004735,10.368,EH-13945,Eric Hoffmann,Central,Office Supplies
1113,US-2016-110156,11/19/16,OFF-BI-10002609,1.192,EH-13945,Eric Hoffmann,Central,Office Supplies
1114,CA-2017-140585,12/18/17,OFF-BI-10003364,46.672,RA-19915,Russell Applegate,West,Office Supplies
1115,CA-2017-140585,12/18/17,FUR-BO-10002206,119.833,RA-19915,Russell Applegate,West,Furniture
1116,CA-2017-140585,12/18/17,TEC-AC-10003610,119.98,RA-19915,Russell Applegate,West,Technology
1117,CA-2016-144855,07/22/16,OFF-LA-10003766,6.3,DL-13495,Dionis Lloyd,West,Office Supplies
1118,CA-2015-142755,09/04/15,OFF-PA-10001970,279.9,CS-12355,Christine Sundaresam,South,Office Supplies
1119,CA-2015-142755,09/04/15,TEC-AC-10002049,619.95,CS-12355,Christine Sundaresam,South,Technology
1120,CA-2015-142755,09/04/15,OFF-PA-10000141,4.36,CS-12355,Christine Sundaresam,South,Office Supplies
1121,CA-2015-142755,09/04/15,OFF-EN-10004459,15.28,CS-12355,Christine Sundaresam,South,Office Supplies
1122,US-2014-147627,01/20/14,TEC-PH-10001061,699.93,HL-15040,Hunter Lopez,South,Technology
1123,US-2014-147627,01/20/14,OFF-AR-10002375,22.96,HL-15040,Hunter Lopez,South,Office Supplies
1124,US-2014-147627,01/20/14,FUR-FU-10003194,38.6,HL-15040,Hunter Lopez,South,Furniture
1125,US-2014-147627,01/20/14,OFF-AR-10003811,6.63,HL-15040,Hunter Lopez,South,Office Supplies
1126,US-2014-147627,01/20/14,OFF-EN-10001539,23.34,HL-15040,Hunter Lopez,South,Office Supplies
1127,US-2014-147627,01/20/14,FUR-CH-10002331,1067.94,HL-15040,Hunter Lopez,South,Furniture
1128,CA-2015-105970,03/02/15,OFF-AR-10003156,10.16,PA-19060,Pete Armstrong,Central,Office Supplies
1129,CA-2015-105970,03/02/15,OFF-EN-10001532,101.88,PA-19060,Pete Armstrong,Central,Office Supplies
1130,CA-2016-112102,04/12/16,FUR-TA-10004086,343.92,BD-11605,Brian Dahlen,South,Furniture
1131,CA-2016-112102,04/12/16,OFF-PA-10000100,40.99,BD-11605,Brian Dahlen,South,Office Supplies
1132,CA-2016-112102,04/12/16,OFF-EN-10002500,63.9,BD-11605,Brian Dahlen,South,Office Supplies
1133,US-2016-114776,12/06/16,OFF-PA-10004100,19.44,GG-14650,Greg Guthrie,West,Office Supplies
1134,US-2016-134908,06/05/16,OFF-ST-10003479,124.608,JS-15940,Joni Sundaresam,East,Office Supplies
1135,US-2016-134908,06/05/16,OFF-LA-10000973,7.56,JS-15940,Joni Sundaresam,East,Office Supplies
1136,US-2016-148803,12/11/16,OFF-ST-10001476,85.224,LR-16915,Lena Radford,South,Office Supplies
1137,CA-2016-152170,11/12/16,OFF-EN-10002831,287.52,FH-14275,Frank Hawley,Central,Office Supplies
1138,CA-2016-152170,11/12/16,OFF-AP-10002350,37.68,FH-14275,Frank Hawley,Central,Office Supplies
1139,CA-2016-152170,11/12/16,OFF-PA-10001763,19.98,FH-14275,Frank Hawley,Central,Office Supplies
1140,CA-2016-152170,11/12/16,OFF-AR-10003394,20.58,FH-14275,Frank Hawley,Central,Office Supplies
1141,CA-2016-152170,11/12/16,OFF-BI-10002072,17.38,FH-14275,Frank Hawley,Central,Office Supplies
1142,CA-2014-146969,09/29/14,FUR-FU-10004188,204.6,AP-10915,Arthur Prichep,West,Furniture
1143,CA-2014-146969,09/29/14,OFF-FA-10001561,8.72,AP-10915,Arthur Prichep,West,Office Supplies
1144,CA-2014-146969,09/29/14,OFF-PA-10002105,6.48,AP-10915,Arthur Prichep,West,Office Supplies
1145,CA-2014-146969,09/29/14,TEC-MA-10004241,686.32,AP-10915,Arthur Prichep,West,Technology
1146,CA-2014-146969,09/29/14,OFF-ST-10004340,62.18,AP-10915,Arthur Prichep,West,Office Supplies
1147,CA-2015-112452,04/04/15,OFF-AP-10003849,644.076,NC-18340,Nat Carroll,Central,Office Supplies
1148,CA-2015-112452,04/04/15,OFF-FA-10000735,5.84,NC-18340,Nat Carroll,Central,Office Supplies
1149,CA-2015-112452,04/04/15,OFF-BI-10003350,12.76,NC-18340,Nat Carroll,Central,Office Supplies
1150,CA-2015-112452,04/04/15,TEC-PH-10000307,10.95,NC-18340,Nat Carroll,Central,Technology
1151,CA-2015-112452,04/04/15,TEC-CO-10004202,599.98,NC-18340,Nat Carroll,Central,Technology
1152,CA-2015-113971,05/08/15,FUR-FU-10001852,8.352,CB-12535,Claudia Bergmann,East,Furniture
1153,CA-2017-160395,12/31/16,OFF-AR-10003759,3.64,KL-16555,Kelly Lampkin,West,Office Supplies
1154,CA-2017-160395,12/31/16,OFF-BI-10003984,159.768,KL-16555,Kelly Lampkin,West,Office Supplies
1155,CA-2014-136567,12/20/14,OFF-ST-10004337,122.48,PS-19045,Penelope Sewall,South,Office Supplies
1156,CA-2014-136567,12/20/14,FUR-TA-10001932,2244.48,PS-19045,Penelope Sewall,South,Furniture
1157,CA-2014-136567,12/20/14,OFF-BI-10003982,62.31,PS-19045,Penelope Sewall,South,Office Supplies
1158,CA-2014-136567,12/20/14,FUR-TA-10000617,455.1,PS-19045,Penelope Sewall,South,Furniture
1159,CA-2016-149314,07/02/16,FUR-CH-10002126,195.184,GB-14530,George Bell,West,Furniture
1160,CA-2017-147039,06/29/17,OFF-AP-10000576,362.94,AA-10315,Alex Avila,Central,Office Supplies
1161,CA-2017-147039,06/29/17,OFF-BI-10004654,11.54,AA-10315,Alex Avila,Central,Office Supplies
1162,CA-2014-126522,09/01/14,OFF-AR-10004042,53.94,LT-16765,Larry Tron,West,Office Supplies
1163,CA-2014-127964,03/03/14,TEC-PH-10004700,9.99,AP-10720,Anne Pryor,East,Technology
1164,CA-2014-127964,03/03/14,OFF-BI-10004593,125.76,AP-10720,Anne Pryor,East,Office Supplies
1165,CA-2014-127964,03/03/14,OFF-BI-10003429,25.32,AP-10720,Anne Pryor,East,Office Supplies
1166,CA-2014-117709,05/04/14,OFF-BI-10001294,46.8,PM-18940,Paul MacIntyre,Central,Office Supplies
1167,CA-2015-125416,11/02/15,TEC-AC-10001552,447.93,KC-16540,Kelly Collister,West,Technology
1168,CA-2017-145226,12/08/17,FUR-FU-10004952,109.48,DL-13315,Delfina Latchford,East,Furniture
1169,CA-2017-145226,12/08/17,OFF-ST-10004123,272.94,DL-13315,Delfina Latchford,East,Office Supplies
1170,CA-2017-145226,12/08/17,OFF-PA-10003172,19.44,DL-13315,Delfina Latchford,East,Office Supplies
1171,CA-2017-145226,12/08/17,OFF-ST-10002352,31.92,DL-13315,Delfina Latchford,East,Office Supplies
1172,US-2014-100279,03/10/14,OFF-PA-10002259,22.38,SW-20275,Scott Williamson,Central,Office Supplies
1173,CA-2014-158064,04/21/14,OFF-BI-10002976,16.52,AA-10375,Allen Armold,West,Office Supplies
1174,US-2015-104430,10/22/15,OFF-BI-10000301,5.176,LT-17110,Liz Thompson,Central,Office Supplies
1175,CA-2015-132080,08/22/15,OFF-BI-10003694,50.112,DP-13105,Dave Poirier,East,Office Supplies
1176,CA-2016-161207,08/29/16,OFF-SU-10000381,27.93,AB-10060,Adam Bellavance,East,Office Supplies
1177,CA-2014-120243,12/27/14,OFF-LA-10004425,11.56,AT-10435,Alyssa Tate,West,Office Supplies
1178,CA-2016-113621,12/01/16,FUR-CH-10001270,172.5,JE-15745,Joel Eaton,East,Furniture
1179,CA-2016-113621,12/01/16,TEC-PH-10003931,179.97,JE-15745,Joel Eaton,East,Technology
1180,CA-2016-168081,04/24/16,TEC-AC-10003174,258.696,CA-12055,Cathy Armstrong,Central,Technology
1181,CA-2014-128146,06/21/14,TEC-PH-10004539,1322.93,DB-13060,Dave Brooks,East,Technology
1182,CA-2014-128146,06/21/14,OFF-AR-10001919,3.76,DB-13060,Dave Brooks,East,Office Supplies
1183,CA-2017-138779,01/14/17,OFF-EN-10002504,21.744,RB-19570,Rob Beeghly,South,Office Supplies
1184,CA-2017-138779,01/14/17,TEC-PH-10003655,7.92,RB-19570,Rob Beeghly,South,Technology
1185,CA-2014-127131,11/24/14,OFF-BI-10004656,12.096,HR-14830,Harold Ryan,West,Office Supplies
1186,CA-2014-127131,11/24/14,OFF-ST-10002344,485.88,HR-14830,Harold Ryan,West,Office Supplies
1187,CA-2014-127131,11/24/14,OFF-PA-10001800,25.92,HR-14830,Harold Ryan,West,Office Supplies
1188,CA-2014-127131,11/24/14,OFF-ST-10000036,197.58,HR-14830,Harold Ryan,West,Office Supplies
1189,CA-2017-117212,02/26/17,OFF-AP-10004532,81.92,BT-11530,Bradley Talbott,West,Office Supplies
1190,CA-2017-117212,02/26/17,TEC-PH-10004447,889.536,BT-11530,Bradley Talbott,West,Technology
1191,CA-2017-117212,02/26/17,FUR-CH-10003973,892.224,BT-11530,Bradley Talbott,West,Furniture
1192,CA-2017-117212,02/26/17,OFF-PA-10001970,223.92,BT-11530,Bradley Talbott,West,Office Supplies
1193,CA-2017-117212,02/26/17,OFF-PA-10000682,23.12,BT-11530,Bradley Talbott,West,Office Supplies
1194,US-2015-130519,09/15/15,OFF-PA-10001937,15.552,NG-18355,Nat Gilpin,South,Office Supplies
1195,US-2015-130519,09/15/15,FUR-FU-10002268,15.712,NG-18355,Nat Gilpin,South,Furniture
1196,US-2015-130519,09/15/15,OFF-ST-10001321,24.672,NG-18355,Nat Gilpin,South,Office Supplies
1197,US-2015-130519,09/15/15,FUR-FU-10003394,55.968,NG-18355,Nat Gilpin,South,Furniture
1198,CA-2016-130946,04/08/16,TEC-AC-10001990,431.928,ZC-21910,Zuschuss Carroll,Central,Technology
1199,CA-2016-130946,04/08/16,FUR-CH-10004540,95.984,ZC-21910,Zuschuss Carroll,Central,Furniture
1200,CA-2016-130946,04/08/16,OFF-BI-10004995,1088.792,ZC-21910,Zuschuss Carroll,Central,Office Supplies
1201,CA-2016-114727,07/18/16,FUR-CH-10002335,544.008,LS-16945,Linda Southworth,West,Furniture
1202,CA-2016-114727,07/18/16,OFF-BI-10004967,1.872,LS-16945,Linda Southworth,West,Office Supplies
1203,CA-2016-114727,07/18/16,FUR-CH-10002331,854.352,LS-16945,Linda Southworth,West,Furniture
1204,CA-2016-114727,07/18/16,OFF-ST-10002292,593.568,LS-16945,Linda Southworth,West,Office Supplies
1205,CA-2016-114727,07/18/16,OFF-ST-10000689,338.04,LS-16945,Linda Southworth,West,Office Supplies
1206,CA-2017-133235,08/01/17,TEC-PH-10002660,271.96,LH-16750,Larry Hughes,South,Technology
1207,CA-2016-137050,07/14/16,OFF-ST-10004634,11.21,SW-20755,Steven Ward,East,Office Supplies
1208,CA-2016-137050,07/14/16,OFF-BI-10002160,9.144,SW-20755,Steven Ward,East,Office Supplies
1209,CA-2016-137050,07/14/16,OFF-FA-10002988,14.07,SW-20755,Steven Ward,East,Office Supplies
1210,CA-2016-137050,07/14/16,OFF-AR-10004999,41.86,SW-20755,Steven Ward,East,Office Supplies
1211,CA-2016-137050,07/14/16,OFF-BI-10001031,8.544,SW-20755,Steven Ward,East,Office Supplies
1212,CA-2016-137050,07/14/16,FUR-BO-10004695,579.136,SW-20755,Steven Ward,East,Furniture
1213,US-2017-118087,09/09/17,FUR-CH-10004860,141.372,SP-20620,Stefania Perrino,East,Furniture
1214,US-2017-118087,09/09/17,OFF-BI-10002432,3.036,SP-20620,Stefania Perrino,East,Office Supplies
1215,US-2017-118087,09/09/17,OFF-BI-10000069,4.503,SP-20620,Stefania Perrino,East,Office Supplies
1216,US-2017-118087,09/09/17,OFF-AR-10003602,4.672,SP-20620,Stefania Perrino,East,Office Supplies
1217,US-2017-118087,09/09/17,TEC-AC-10004469,95.88,SP-20620,Stefania Perrino,East,Technology
1218,US-2017-118087,09/09/17,FUR-FU-10001867,17.024,SP-20620,Stefania Perrino,East,Furniture
1219,US-2017-118087,09/09/17,TEC-AC-10003174,258.696,SP-20620,Stefania Perrino,East,Technology
1220,US-2017-118087,09/09/17,TEC-PH-10002200,1931.958,SP-20620,Stefania Perrino,East,Technology
1221,CA-2014-110184,07/12/14,OFF-ST-10000107,249.75,BF-11170,Ben Ferrer,West,Office Supplies
1222,CA-2014-110184,07/12/14,TEC-PH-10000439,255.936,BF-11170,Ben Ferrer,West,Technology
1223,CA-2016-126004,12/04/16,FUR-FU-10001602,113.79,BM-11140,Becky Martin,East,Furniture
1224,CA-2016-126004,12/04/16,TEC-AC-10001432,78.15,BM-11140,Becky Martin,East,Technology
1225,CA-2016-126004,12/04/16,OFF-BI-10004656,1.728,BM-11140,Becky Martin,East,Office Supplies
1226,CA-2016-126004,12/04/16,OFF-PA-10001685,40.56,BM-11140,Becky Martin,East,Office Supplies
1227,CA-2016-126004,12/04/16,OFF-ST-10001418,182.94,BM-11140,Becky Martin,East,Office Supplies
1228,CA-2016-126004,12/04/16,OFF-ST-10000676,193.86,BM-11140,Becky Martin,East,Office Supplies
1229,CA-2017-100013,11/06/17,OFF-EN-10001219,15.28,ZC-21910,Zuschuss Carroll,West,Office Supplies
1230,CA-2017-100013,11/06/17,FUR-FU-10001424,8.73,ZC-21910,Zuschuss Carroll,West,Furniture
1231,CA-2017-100013,11/06/17,OFF-AR-10001022,5.68,ZC-21910,Zuschuss Carroll,West,Office Supplies
1232,CA-2015-132570,10/31/15,OFF-AR-10000369,2.78,KT-16480,Kean Thornton,East,Office Supplies
1233,CA-2015-132570,10/31/15,OFF-EN-10003055,79.96,KT-16480,Kean Thornton,East,Office Supplies
1234,CA-2016-153682,05/30/16,TEC-CO-10001046,839.988,BG-11695,Brooke Gillingham,East,Technology
1235,CA-2016-144344,10/28/16,FUR-FU-10000076,47.952,PG-18820,Patrick Gardner,South,Furniture
1236,CA-2016-144344,10/28/16,OFF-BI-10003719,37.425,PG-18820,Patrick Gardner,South,Office Supplies
1237,CA-2016-144344,10/28/16,FUR-FU-10003268,63.968,PG-18820,Patrick Gardner,South,Furniture
1238,CA-2016-144344,10/28/16,FUR-FU-10003553,165.048,PG-18820,Patrick Gardner,South,Furniture
1239,CA-2014-127012,08/11/14,FUR-FU-10003691,12.35,GM-14680,Greg Matthias,West,Furniture
1240,CA-2014-127012,08/11/14,OFF-AR-10003903,40.97,GM-14680,Greg Matthias,West,Office Supplies
1241,CA-2014-127012,08/11/14,OFF-FA-10004854,22.96,GM-14680,Greg Matthias,West,Office Supplies
1242,CA-2016-128727,08/29/16,TEC-PH-10003442,22,MO-17800,Meg O'Connel,East,Technology
1243,US-2016-162859,02/15/16,OFF-BI-10004519,398.352,PG-18820,Patrick Gardner,East,Office Supplies
1244,US-2016-162859,02/15/16,OFF-FA-10000304,8.72,PG-18820,Patrick Gardner,East,Office Supplies
1245,CA-2017-133641,05/14/17,OFF-EN-10004955,48.69,EJ-14155,Eva Jacobs,South,Office Supplies
1246,CA-2014-168494,12/12/14,FUR-TA-10004619,764.688,NP-18700,Nora Preis,West,Furniture
1247,CA-2014-168494,12/12/14,FUR-TA-10003473,3610.848,NP-18700,Nora Preis,West,Furniture
1248,CA-2014-168494,12/12/14,FUR-BO-10004467,254.9745,NP-18700,Nora Preis,West,Furniture
1249,CA-2017-115602,12/18/17,OFF-AR-10002280,38.82,DJ-13630,Doug Jacobs,East,Office Supplies
1250,CA-2017-115602,12/18/17,FUR-CH-10001708,1141.938,DJ-13630,Doug Jacobs,East,Furniture
1251,CA-2017-115602,12/18/17,OFF-AP-10000891,1704.56,DJ-13630,Doug Jacobs,East,Office Supplies
1252,CA-2017-115602,12/18/17,OFF-AR-10000462,3.2,DJ-13630,Doug Jacobs,East,Office Supplies
1253,CA-2015-154956,07/04/15,TEC-PH-10004165,1099.96,IM-15070,Irene Maddox,Central,Technology
1254,CA-2017-144638,03/10/17,OFF-AR-10003958,5.248,MH-18115,Mick Hernandez,East,Office Supplies
1255,CA-2017-144638,03/10/17,TEC-PH-10000149,35.91,MH-18115,Mick Hernandez,East,Technology
1256,CA-2017-144638,03/10/17,FUR-FU-10003724,6.696,MH-18115,Mick Hernandez,East,Furniture
1257,CA-2017-144638,03/10/17,FUR-FU-10003535,43.872,MH-18115,Mick Hernandez,East,Furniture
1258,US-2016-168620,12/24/16,OFF-BI-10001575,27.882,RB-19795,Ross Baird,South,Office Supplies
